,Unnamed: 0,sub,band,lang,lab,ch,mod,r
14764,14764,SD012,hgp,cat,labeled,Grid A13,linear,-0.2019737322160248
14765,14765,SD012,hgp,cat,labeled,Grid A13,full,0.0008685140410056419
14766,14766,SD012,hgp,cat,labeled,LST1,linear,-0.0502992403336051
14767,14767,SD012,hgp,cat,labeled,LST1,full,-0.0189642297004034
14768,14768,SD012,hgp,cat,labeled,LST6,linear,-0.03466813916021472
14769,14769,SD012,hgp,cat,labeled,LST6,full,0.03972102424414722
14770,14770,SD012,hgp,cat,labeled,RHH10,linear,0.3904830283535831
14771,14771,SD012,hgp,cat,labeled,RHH10,full,0.28437580298347553
14772,14772,SD012,hgp,cat,labeled,Grid A14,linear,-0.07716299924603429
14773,14773,SD012,hgp,cat,labeled,Grid A14,full,0.05383028659152002
14774,14774,SD012,hgp,cat,labeled,LHT4,linear,-0.007433528235761868
14775,14775,SD012,hgp,cat,labeled,LHT4,full,0.01658524720172173
14776,14776,SD012,hgp,cat,labeled,LHH6,linear,-0.09646828781404612
14777,14777,SD012,hgp,cat,labeled,LHH6,full,0.02554536138269151
14778,14778,SD012,hgp,cat,labeled,LA1,linear,-0.018915197423293117
14779,14779,SD012,hgp,cat,labeled,LA1,full,-0.0029759598189791577
14780,14780,SD012,hgp,cat,labeled,RHH4,linear,-0.16489707940123166
14781,14781,SD012,hgp,cat,labeled,RHH4,full,0.01686253675342289
14782,14782,SD012,hgp,cat,labeled,Grid A7,linear,0.01362329472078095
14783,14783,SD012,hgp,cat,labeled,Grid A7,full,-0.06759023591920611
14784,14784,SD013,dp,eng,unlabeled,LHH10,linear,0.027923793185698147
14785,14785,SD013,dp,eng,unlabeled,LHH10,full,0.026755639993396817
14786,14786,SD013,dp,eng,unlabeled,ROF6,linear,-0.18910994128687011
14787,14787,SD013,dp,eng,unlabeled,ROF6,full,0.02912302232300063
14788,14788,SD013,dp,eng,unlabeled,RHB8,linear,0.08745490972486708
14789,14789,SD013,dp,eng,unlabeled,RHB8,full,0.0377174285106649
14790,14790,SD013,dp,eng,unlabeled,RHB2,linear,0.03704147234544675
14791,14791,SD013,dp,eng,unlabeled,RHB2,full,0.07865653886022995
14792,14792,SD013,dp,eng,unlabeled,RHT1,linear,-0.19478867053486407
14793,14793,SD013,dp,eng,unlabeled,RHT1,full,-0.059562072727170075
14794,14794,SD013,dp,eng,unlabeled,RHH3,linear,-0.031280255942519895
14795,14795,SD013,dp,eng,unlabeled,RHH3,full,0.051649056388911985
14796,14796,SD013,dp,eng,unlabeled,RHH9,linear,-0.16683222496783234
14797,14797,SD013,dp,eng,unlabeled,RHH9,full,-0.2010751700209972
14798,14798,SD013,dp,eng,unlabeled,LHT9,linear,0.03652488063795463
14799,14799,SD013,dp,eng,unlabeled,LHT9,full,0.0027967646670934627
14800,14800,SD013,dp,eng,unlabeled,LHT3,linear,0.012246331303108315
14801,14801,SD013,dp,eng,unlabeled,LHT3,full,0.023761559125106937
14802,14802,SD013,dp,eng,unlabeled,LHH1,linear,0.20108254775425816
14803,14803,SD013,dp,eng,unlabeled,LHH1,full,-0.0531873757684883
14804,14804,SD013,dp,eng,unlabeled,RA6,linear,-0.08743179228235033
14805,14805,SD013,dp,eng,unlabeled,RA6,full,-0.0885659497731409
14806,14806,SD013,dp,eng,unlabeled,LA1,linear,-0.2578410878278929
14807,14807,SD013,dp,eng,unlabeled,LA1,full,-0.17258904936558092
14808,14808,SD013,dp,eng,unlabeled,ROF10,linear,0.046567018293140965
14809,14809,SD013,dp,eng,unlabeled,ROF10,full,-0.015405096947995132
14810,14810,SD013,dp,eng,unlabeled,ROFBAC4,linear,-0.01836091435955061
14811,14811,SD013,dp,eng,unlabeled,ROFBAC4,full,-0.15351260919396134
14812,14812,SD013,dp,eng,unlabeled,LOF4,linear,0.05649647107674108
14813,14813,SD013,dp,eng,unlabeled,LOF4,full,0.01741094617393069
14814,14814,SD013,dp,eng,unlabeled,LAC7,linear,0.030336201756507124
14815,14815,SD013,dp,eng,unlabeled,LAC7,full,0.006577108159814298
14816,14816,SD013,dp,eng,unlabeled,LOF9,linear,0.008996624755607351
14817,14817,SD013,dp,eng,unlabeled,LOF9,full,0.04276845636617608
14818,14818,SD013,dp,eng,unlabeled,RA1,linear,-0.06294853344079357
14819,14819,SD013,dp,eng,unlabeled,RA1,full,-0.01830898991329119
14820,14820,SD013,dp,eng,unlabeled,LA6,linear,0.019261248798493783
14821,14821,SD013,dp,eng,unlabeled,LA6,full,0.01172093334988357
14822,14822,SD013,dp,eng,unlabeled,ROFBAC9,linear,0.056821205477854964
14823,14823,SD013,dp,eng,unlabeled,ROFBAC9,full,-0.010595713859702816
14824,14824,SD013,dp,eng,unlabeled,ROFBAC3,linear,-0.07163496148588235
14825,14825,SD013,dp,eng,unlabeled,ROFBAC3,full,-0.2128099402244358
14826,14826,SD013,dp,eng,unlabeled,LOF3,linear,0.017254761966807374
14827,14827,SD013,dp,eng,unlabeled,LOF3,full,-0.011361284395283451
14828,14828,SD013,dp,eng,unlabeled,LHH6,linear,0.049531995810688095
14829,14829,SD013,dp,eng,unlabeled,LHH6,full,-0.008727150516316513
14830,14830,SD013,dp,eng,unlabeled,LHT4,linear,0.1273259115799251
14831,14831,SD013,dp,eng,unlabeled,LHT4,full,0.054493719336306284
14832,14832,SD013,dp,eng,unlabeled,RIF7,linear,0.038126004477809214
14833,14833,SD013,dp,eng,unlabeled,RIF7,full,-0.012208724358493777
14834,14834,SD013,dp,eng,unlabeled,RHH4,linear,-0.09582621579067777
14835,14835,SD013,dp,eng,unlabeled,RHH4,full,-0.1886150489649646
14836,14836,SD013,dp,eng,unlabeled,RHT6,linear,-0.02666988458174118
14837,14837,SD013,dp,eng,unlabeled,RHT6,full,-0.051765839001583734
14838,14838,SD013,dp,eng,unlabeled,RHB5,linear,-0.12341101278826473
14839,14839,SD013,dp,eng,unlabeled,RHB5,full,-0.10934416639424577
14840,14840,SD013,dp,eng,unlabeled,ROF1,linear,-0.1124755464685548
14841,14841,SD013,dp,eng,unlabeled,ROF1,full,-0.04381312762462422
14842,14842,SD013,dp,eng,unlabeled,RHB1,linear,-0.049835331102509435
14843,14843,SD013,dp,eng,unlabeled,RHB1,full,-0.19077709748851748
14844,14844,SD013,dp,eng,unlabeled,LHT10,linear,0.11092211710637466
14845,14845,SD013,dp,eng,unlabeled,LHT10,full,0.08665034610025688
14846,14846,SD013,dp,eng,unlabeled,ROF5,linear,0.061224415456729776
14847,14847,SD013,dp,eng,unlabeled,ROF5,full,-0.0012956031406710226
14848,14848,SD013,dp,eng,unlabeled,RIF9,linear,-0.08488257410687815
14849,14849,SD013,dp,eng,unlabeled,RIF9,full,-0.11069246017870532
14850,14850,SD013,dp,eng,unlabeled,RIF3,linear,0.05020401310310398
14851,14851,SD013,dp,eng,unlabeled,RIF3,full,0.054478246544223376
14852,14852,SD013,dp,eng,unlabeled,RHT8,linear,0.2309489341535125
14853,14853,SD013,dp,eng,unlabeled,RHT8,full,0.04173217403710399
14854,14854,SD013,dp,eng,unlabeled,RHT2,linear,-0.124609933140384
14855,14855,SD013,dp,eng,unlabeled,RHT2,full,0.15224499789017673
14856,14856,SD013,dp,eng,unlabeled,LHH2,linear,-0.25010817741262026
14857,14857,SD013,dp,eng,unlabeled,LHH2,full,-0.05059583620316968
14858,14858,SD013,dp,eng,unlabeled,LHH8,linear,0.014035555067739677
14859,14859,SD013,dp,eng,unlabeled,LHH8,full,0.04067630715322852
14860,14860,SD013,dp,eng,unlabeled,RIF10,linear,-0.16909491940916693
14861,14861,SD013,dp,eng,unlabeled,RIF10,full,-0.18429101301093773
14862,14862,SD013,dp,eng,unlabeled,LA10,linear,0.06025824354450441
14863,14863,SD013,dp,eng,unlabeled,LA10,full,-0.03919160886515645
14864,14864,SD013,dp,eng,unlabeled,LAC9,linear,0.06948839608018731
14865,14865,SD013,dp,eng,unlabeled,LAC9,full,0.05906540542975312
14866,14866,SD013,dp,eng,unlabeled,LAC3,linear,0.015417975928810291
14867,14867,SD013,dp,eng,unlabeled,LAC3,full,-0.06216004989284071
14868,14868,SD013,dp,eng,unlabeled,LOF7,linear,-0.12862846878998088
14869,14869,SD013,dp,eng,unlabeled,LOF7,full,-0.146012345562493
14870,14870,SD013,dp,eng,unlabeled,ROFBAC7,linear,-0.21960394558483007
14871,14871,SD013,dp,eng,unlabeled,ROFBAC7,full,0.12650811093787925
14872,14872,SD013,dp,eng,unlabeled,LA8,linear,0.04436348979817765
14873,14873,SD013,dp,eng,unlabeled,LA8,full,0.08632361580048281
14874,14874,SD013,dp,eng,unlabeled,LA2,linear,-0.17805537218999934
14875,14875,SD013,dp,eng,unlabeled,LA2,full,-0.08033702719276803
14876,14876,SD013,dp,eng,unlabeled,RA5,linear,-0.15371107614294374
14877,14877,SD013,dp,eng,unlabeled,RA5,full,-0.12698316296709167
14878,14878,SD013,dp,eng,unlabeled,RA8,linear,0.06945727412104065
14879,14879,SD013,dp,eng,unlabeled,RA8,full,0.05095487779559915
14880,14880,SD013,dp,eng,unlabeled,LA5,linear,-0.015710794332838438
14881,14881,SD013,dp,eng,unlabeled,LA5,full,0.087292030178116
14882,14882,SD013,dp,eng,unlabeled,RA2,linear,0.04787411073302767
14883,14883,SD013,dp,eng,unlabeled,RA2,full,-0.016309075103743995
14884,14884,SD013,dp,eng,unlabeled,LAC4,linear,0.012836626839198858
14885,14885,SD013,dp,eng,unlabeled,LAC4,full,-0.014230703726382547
14886,14886,SD013,dp,eng,unlabeled,LHT7,linear,0.10135127070140124
14887,14887,SD013,dp,eng,unlabeled,LHT7,full,-0.0767045461965844
14888,14888,SD013,dp,eng,unlabeled,LHH5,linear,0.022130356854213402
14889,14889,SD013,dp,eng,unlabeled,LHH5,full,0.024134985845204668
14890,14890,SD013,dp,eng,unlabeled,RHT5,linear,-0.06801502867124473
14891,14891,SD013,dp,eng,unlabeled,RHT5,full,-0.06346842192135906
14892,14892,SD013,dp,eng,unlabeled,RHH7,linear,-0.032203579836994754
14893,14893,SD013,dp,eng,unlabeled,RHH7,full,-0.04841937747551392
14894,14894,SD013,dp,eng,unlabeled,RIF4,linear,-0.04178346058213543
14895,14895,SD013,dp,eng,unlabeled,RIF4,full,0.0217383206134454
14896,14896,SD013,dp,eng,unlabeled,ROF8,linear,-0.004945017325514269
14897,14897,SD013,dp,eng,unlabeled,ROF8,full,-0.054886466959250736
14898,14898,SD013,dp,eng,unlabeled,ROF2,linear,-0.027419898620984803
14899,14899,SD013,dp,eng,unlabeled,ROF2,full,-0.014940789077520776
14900,14900,SD013,dp,eng,unlabeled,RHB6,linear,-0.021614439510627872
14901,14901,SD013,dp,eng,unlabeled,RHB6,full,-0.023928350718090796
14902,14902,SD013,dp,eng,unlabeled,RHH5,linear,-0.08670114646194145
14903,14903,SD013,dp,eng,unlabeled,RHH5,full,-0.08173125243886017
14904,14904,SD013,dp,eng,unlabeled,RIF6,linear,-0.0030722514719331963
14905,14905,SD013,dp,eng,unlabeled,RIF6,full,-0.003211751077388588
14906,14906,SD013,dp,eng,unlabeled,RHT7,linear,0.11423191830436705
14907,14907,SD013,dp,eng,unlabeled,RHT7,full,0.07625516756755023
14908,14908,SD013,dp,eng,unlabeled,RHB4,linear,-0.15587198270431352
14909,14909,SD013,dp,eng,unlabeled,RHB4,full,-0.14279731760232062
14910,14910,SD013,dp,eng,unlabeled,LAC6,linear,-0.004515659184446226
14911,14911,SD013,dp,eng,unlabeled,LAC6,full,-0.015453093100296581
14912,14912,SD013,dp,eng,unlabeled,LOF2,linear,0.030729258848296064
14913,14913,SD013,dp,eng,unlabeled,LOF2,full,0.03341187967072355
14914,14914,SD013,dp,eng,unlabeled,ROFBAC2,linear,-0.0232601205097514
14915,14915,SD013,dp,eng,unlabeled,ROFBAC2,full,0.022389068037045032
14916,14916,SD013,dp,eng,unlabeled,LA7,linear,0.0884425610557048
14917,14917,SD013,dp,eng,unlabeled,LA7,full,0.040228062864356005
14918,14918,SD013,dp,eng,unlabeled,ROFBAC8,linear,-0.13678835570914674
14919,14919,SD013,dp,eng,unlabeled,ROFBAC8,full,0.05607100698716394
14920,14920,SD013,dp,eng,unlabeled,LOF8,linear,-0.11056007047844632
14921,14921,SD013,dp,eng,unlabeled,LOF8,full,-0.15665535710332426
14922,14922,SD013,dp,eng,unlabeled,LHH7,linear,0.024540742286139176
14923,14923,SD013,dp,eng,unlabeled,LHH7,full,0.010694173088278905
14924,14924,SD013,dp,eng,unlabeled,LHT5,linear,0.07443040823716815
14925,14925,SD013,dp,eng,unlabeled,LHT5,full,-0.04274480052284857
14926,14926,SD013,dp,eng,unlabeled,RHH10,linear,-0.03452266199830156
14927,14927,SD013,dp,eng,unlabeled,RHH10,full,0.01520863673691495
14928,14928,SD013,dp,eng,unlabeled,LHT2,linear,0.053332630251735284
14929,14929,SD013,dp,eng,unlabeled,LHT2,full,0.03567346462275636
14930,14930,SD013,dp,eng,unlabeled,LHT8,linear,0.06364551967280807
14931,14931,SD013,dp,eng,unlabeled,LHT8,full,0.024028932692740985
14932,14932,SD013,dp,eng,unlabeled,LOF5,linear,-0.046748291153507655
14933,14933,SD013,dp,eng,unlabeled,LOF5,full,-0.01016717786635805
14934,14934,SD013,dp,eng,unlabeled,ROFBAC5,linear,0.009144849463148069
14935,14935,SD013,dp,eng,unlabeled,ROFBAC5,full,-0.012546105842800859
14936,14936,SD013,dp,eng,unlabeled,RA7,linear,0.02624633400246337
14937,14937,SD013,dp,eng,unlabeled,RA7,full,0.02945992537933213
14938,14938,SD013,dp,eng,unlabeled,LAC1,linear,-0.013193875476340784
14939,14939,SD013,dp,eng,unlabeled,LAC1,full,-0.009774398455592056
14940,14940,SD013,dp,eng,unlabeled,ROF7,linear,0.0736220286792608
14941,14941,SD013,dp,eng,unlabeled,ROF7,full,-0.08204901586241371
14942,14942,SD013,dp,eng,unlabeled,RHB3,linear,0.01074567207024388
14943,14943,SD013,dp,eng,unlabeled,RHB3,full,0.03830332404866188
14944,14944,SD013,dp,eng,unlabeled,RHB10,linear,-0.042898924973015104
14945,14945,SD013,dp,eng,unlabeled,RHB10,full,-0.0490650877006666
14946,14946,SD013,dp,eng,unlabeled,RHB9,linear,0.09215739628285326
14947,14947,SD013,dp,eng,unlabeled,RHB9,full,0.07114950670602481
14948,14948,SD013,dp,eng,unlabeled,LOF10,linear,0.07379206101454118
14949,14949,SD013,dp,eng,unlabeled,LOF10,full,0.0642729601784586
14950,14950,SD013,dp,eng,unlabeled,RA10,linear,-0.036107469908038516
14951,14951,SD013,dp,eng,unlabeled,RA10,full,-0.010643467921780149
14952,14952,SD013,dp,eng,unlabeled,RHH8,linear,0.11113526627064654
14953,14953,SD013,dp,eng,unlabeled,RHH8,full,0.05695969774595217
14954,14954,SD013,dp,eng,unlabeled,RIF1,linear,0.11961175214451385
14955,14955,SD013,dp,eng,unlabeled,RIF1,full,0.05297903238965526
14956,14956,SD013,dp,eng,unlabeled,RHH2,linear,0.05272252393356679
14957,14957,SD013,dp,eng,unlabeled,RHH2,full,-0.04950993687538654
14958,14958,SD013,dp,eng,unlabeled,RHT4,linear,-0.14504024802039664
14959,14959,SD013,dp,eng,unlabeled,RHT4,full,-0.0907130253055278
14960,14960,SD013,dp,eng,unlabeled,RIF5,linear,-0.03204043622188794
14961,14961,SD013,dp,eng,unlabeled,RIF5,full,0.0001050397371077114
14962,14962,SD013,dp,eng,unlabeled,RHH6,linear,-0.0598599606657448
14963,14963,SD013,dp,eng,unlabeled,RHH6,full,-0.07169250759628627
14964,14964,SD013,dp,eng,unlabeled,ROF3,linear,-0.1706095363964472
14965,14965,SD013,dp,eng,unlabeled,ROF3,full,-0.12927635254738928
14966,14966,SD013,dp,eng,unlabeled,ROF9,linear,-0.06041741027298485
14967,14967,SD013,dp,eng,unlabeled,ROF9,full,-0.01779683963481958
14968,14968,SD013,dp,eng,unlabeled,RHB7,linear,0.10653667835912163
14969,14969,SD013,dp,eng,unlabeled,RHB7,full,0.05663074971734984
14970,14970,SD013,dp,eng,unlabeled,RA3,linear,0.042127132723407484
14971,14971,SD013,dp,eng,unlabeled,RA3,full,0.024721917725596083
14972,14972,SD013,dp,eng,unlabeled,LA4,linear,-0.005014586995695895
14973,14973,SD013,dp,eng,unlabeled,LA4,full,0.0686665274069013
14974,14974,SD013,dp,eng,unlabeled,ROFBAC1,linear,-0.036680084021456116
14975,14975,SD013,dp,eng,unlabeled,ROFBAC1,full,-0.1068810953284977
14976,14976,SD013,dp,eng,unlabeled,RA9,linear,-0.011454695898715568
14977,14977,SD013,dp,eng,unlabeled,RA9,full,0.0005909177158574223
14978,14978,SD013,dp,eng,unlabeled,LOF1,linear,-0.10318855994371284
14979,14979,SD013,dp,eng,unlabeled,LOF1,full,-0.07233362900746389
14980,14980,SD013,dp,eng,unlabeled,LAC5,linear,0.00843723684243717
14981,14981,SD013,dp,eng,unlabeled,LAC5,full,-0.0307387677951514
14982,14982,SD013,dp,eng,unlabeled,LAC10,linear,0.017091168674580017
14983,14983,SD013,dp,eng,unlabeled,LAC10,full,-0.014515560592094048
14984,14984,SD013,dp,eng,unlabeled,LHT6,linear,0.13134826508885555
14985,14985,SD013,dp,eng,unlabeled,LHT6,full,-0.1068381533569375
14986,14986,SD013,dp,eng,unlabeled,LHH4,linear,0.05886481442072505
14987,14987,SD013,dp,eng,unlabeled,LHH4,full,0.012093384405739134
14988,14988,SD013,dp,eng,unlabeled,LHH9,linear,0.03487660152003466
14989,14989,SD013,dp,eng,unlabeled,LHH9,full,-0.06423681696071314
14990,14990,SD013,dp,eng,unlabeled,LHH3,linear,0.058646380223439175
14991,14991,SD013,dp,eng,unlabeled,LHH3,full,0.1463009633948661
14992,14992,SD013,dp,eng,unlabeled,RHT10,linear,0.2180083708977696
14993,14993,SD013,dp,eng,unlabeled,RHT10,full,0.06485132835155942
14994,14994,SD013,dp,eng,unlabeled,LHT1,linear,-0.0495223006923954
14995,14995,SD013,dp,eng,unlabeled,LHT1,full,-0.031249844486543433
14996,14996,SD013,dp,eng,unlabeled,LAC2,linear,-0.0176412401476216
14997,14997,SD013,dp,eng,unlabeled,LAC2,full,0.05541620130649261
14998,14998,SD013,dp,eng,unlabeled,LAC8,linear,0.024315581440531427
14999,14999,SD013,dp,eng,unlabeled,LAC8,full,0.039546631480474284
15000,15000,SD013,dp,eng,unlabeled,RA4,linear,0.004244190089322578
15001,15001,SD013,dp,eng,unlabeled,RA4,full,0.008371118900125743
15002,15002,SD013,dp,eng,unlabeled,LA3,linear,-0.04316304605365435
15003,15003,SD013,dp,eng,unlabeled,LA3,full,-0.0029490682876848174
15004,15004,SD013,dp,eng,unlabeled,ROFBAC6,linear,-0.09891079404171224
15005,15005,SD013,dp,eng,unlabeled,ROFBAC6,full,0.006569631949154546
15006,15006,SD013,dp,eng,unlabeled,LA9,linear,0.08648950403244564
15007,15007,SD013,dp,eng,unlabeled,LA9,full,0.0067654585414544605
15008,15008,SD013,dp,eng,unlabeled,LOF6,linear,0.04918557265675859
15009,15009,SD013,dp,eng,unlabeled,LOF6,full,0.05632710093351132
15010,15010,SD013,dp,eng,unlabeled,ROF4,linear,-0.10563765286904722
15011,15011,SD013,dp,eng,unlabeled,ROF4,full,-0.040709302432366964
15012,15012,SD013,dp,eng,unlabeled,RHH1,linear,0.006803802033536348
15013,15013,SD013,dp,eng,unlabeled,RHH1,full,-0.002847126110415518
15014,15014,SD013,dp,eng,unlabeled,RIF2,linear,0.02555008400817696
15015,15015,SD013,dp,eng,unlabeled,RIF2,full,0.033529514913728485
15016,15016,SD013,dp,eng,unlabeled,RIF8,linear,0.009751958087720709
15017,15017,SD013,dp,eng,unlabeled,RIF8,full,-0.07736918991894888
15018,15018,SD013,dp,eng,unlabeled,RHT3,linear,-0.17138025223314246
15019,15019,SD013,dp,eng,unlabeled,RHT3,full,0.028238139540613105
15020,15020,SD013,dp,eng,unlabeled,ROFBAC10,linear,0.12626966845423426
15021,15021,SD013,dp,eng,unlabeled,ROFBAC10,full,-0.0344819594117267
15022,15022,SD013,dp,eng,unlabeled,RHT9,linear,0.262931772918532
15023,15023,SD013,dp,eng,unlabeled,RHT9,full,0.1420330308010978
15024,15024,SD013,dp,eng,labeled,LHH10,linear,0.058254599349607576
15025,15025,SD013,dp,eng,labeled,LHH10,full,-0.21709387767283306
15026,15026,SD013,dp,eng,labeled,ROF6,linear,0.13885060905282562
15027,15027,SD013,dp,eng,labeled,ROF6,full,-0.2916647870313583
15028,15028,SD013,dp,eng,labeled,RHB8,linear,0.04003831076645116
15029,15029,SD013,dp,eng,labeled,RHB8,full,-0.11383787441034884
15030,15030,SD013,dp,eng,labeled,RHB2,linear,0.005812038416553306
15031,15031,SD013,dp,eng,labeled,RHB2,full,-0.14205526182217282
15032,15032,SD013,dp,eng,labeled,RHT1,linear,0.17362409420049768
15033,15033,SD013,dp,eng,labeled,RHT1,full,-0.16007701933760976
15034,15034,SD013,dp,eng,labeled,RHH3,linear,-0.047224271223611766
15035,15035,SD013,dp,eng,labeled,RHH3,full,-0.11878075050528493
15036,15036,SD013,dp,eng,labeled,RHH9,linear,0.08883131044296927
15037,15037,SD013,dp,eng,labeled,RHH9,full,-0.26396083117530433
15038,15038,SD013,dp,eng,labeled,LHT9,linear,0.052533601387096944
15039,15039,SD013,dp,eng,labeled,LHT9,full,-0.11643166954447795
15040,15040,SD013,dp,eng,labeled,LHT3,linear,0.010135136612964356
15041,15041,SD013,dp,eng,labeled,LHT3,full,-0.0978350094587139
15042,15042,SD013,dp,eng,labeled,LHH1,linear,0.14784391595281704
15043,15043,SD013,dp,eng,labeled,LHH1,full,-0.3724030790372415
15044,15044,SD013,dp,eng,labeled,RA6,linear,0.0519767427712173
15045,15045,SD013,dp,eng,labeled,RA6,full,-0.18358362141947185
15046,15046,SD013,dp,eng,labeled,LA1,linear,0.2319043292774177
15047,15047,SD013,dp,eng,labeled,LA1,full,-0.21084989680126492
15048,15048,SD013,dp,eng,labeled,ROF10,linear,-0.02401531754368034
15049,15049,SD013,dp,eng,labeled,ROF10,full,-0.029087167632190998
15050,15050,SD013,dp,eng,labeled,ROFBAC4,linear,-0.03994789293713286
15051,15051,SD013,dp,eng,labeled,ROFBAC4,full,-0.22621702851634695
15052,15052,SD013,dp,eng,labeled,LOF4,linear,0.026643787872540296
15053,15053,SD013,dp,eng,labeled,LOF4,full,-0.12990685725712056
15054,15054,SD013,dp,eng,labeled,LAC7,linear,-0.05341595086651511
15055,15055,SD013,dp,eng,labeled,LAC7,full,-0.07497749404762763
15056,15056,SD013,dp,eng,labeled,LOF9,linear,-0.07243722973881782
15057,15057,SD013,dp,eng,labeled,LOF9,full,-0.07882376138716526
15058,15058,SD013,dp,eng,labeled,RA1,linear,0.09057359580064464
15059,15059,SD013,dp,eng,labeled,RA1,full,-0.1522939746059029
15060,15060,SD013,dp,eng,labeled,LA6,linear,-0.0018961850393128495
15061,15061,SD013,dp,eng,labeled,LA6,full,-0.06953361558627892
15062,15062,SD013,dp,eng,labeled,ROFBAC9,linear,0.15298430443283956
15063,15063,SD013,dp,eng,labeled,ROFBAC9,full,-0.21311219670272924
15064,15064,SD013,dp,eng,labeled,ROFBAC3,linear,-0.08611985450015443
15065,15065,SD013,dp,eng,labeled,ROFBAC3,full,-0.28842345317655915
15066,15066,SD013,dp,eng,labeled,LOF3,linear,0.08416828878777441
15067,15067,SD013,dp,eng,labeled,LOF3,full,-0.33371271566685123
15068,15068,SD013,dp,eng,labeled,LHH6,linear,-0.04723167971241553
15069,15069,SD013,dp,eng,labeled,LHH6,full,-0.12110466176400987
15070,15070,SD013,dp,eng,labeled,LHT4,linear,0.1422363348319803
15071,15071,SD013,dp,eng,labeled,LHT4,full,-0.09446596564061736
15072,15072,SD013,dp,eng,labeled,RIF7,linear,0.04456917406527868
15073,15073,SD013,dp,eng,labeled,RIF7,full,-0.06757036094557743
15074,15074,SD013,dp,eng,labeled,RHH4,linear,0.06784907652428505
15075,15075,SD013,dp,eng,labeled,RHH4,full,-0.06732953061867328
15076,15076,SD013,dp,eng,labeled,RHT6,linear,0.05377000509394178
